work_id,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Foot_leg.mean,Hand_arm.mean,Head.mean,Mouth.mean,Torso.mean,rating,category,relationship,character,additional tags,lemma,lemma_lower,Word
18891112,1.7032967195231314,0.44414398157366547,1.4652398012373666,1.2607323610619217,0.5970291155149466,2.6810485265185053,1.0165255478096085,1.5183200065619216,2.1654233561711744,1.4681687039313167,1.0247367671042704,Explicit,['F/M'],['Hades/Persephone'],"['Hades', 'Persephone']","['Undressing', 'Pregnancy - holding someone while they miscarry', 'Vaginal Sex', 'Hurt/Comfort', 'Angst and Hurt/Comfort', 'Angst with a Happy Ending', 'Comfort/Angst', 'Miscarriage', 'Comfort Sex', 'Isolation', 'Blood', 'foreskin', 'Kissing', 'Gentle Sex']",please,please,PLEASE
18891217,1.6995180466560567,0.43846492348894783,1.1111337089566755,1.217682944734748,0.5375364297294429,2.3519720491900973,0.8946801405985854,1.3125879448594164,2.1614655780159153,1.3900158742935456,0.8951426085923961,Mature,['F/M'],['Ades | Hades/Persephone | Persephone (Hellenistic Religion & Lore)'],"['Ades | Hades (Hellenistic Religion & Lore)', 'Persephone | Persephone (Hellenistic Religion & Lore)']","['Miscarriage', 'Child Loss', 'Language Barrier', 'Pregnancy - holding someone while they miscarry', 'Hurt/Comfort', 'Emotional Hurt/Comfort']",there,there,THERE
18891454,1.7364288653655762,0.45253053296799434,1.1645610890007112,1.2341380649864866,0.5920497388065433,2.4663035016479373,0.9376520197169274,1.2699609676024182,2.206394449556188,1.3273895617596017,0.8687966086301565,General Audiences,['F/M'],['Eurydice wife of Orpheus/Orpheus (Hellenistic Religion & Lore)'],"['Orpheus (Hadestown)', 'Eurydice (Hadestown)', 'Hades (Hadestown)', 'Persephone (Hadestown)']","['Post-Canon', 'Canon Compliant', 'Angst with a Happy Ending', 'Grief/Mourning', 'Recovery', 'Temporary Character Death', 'not so much ""temporary"" as ""there exists an afterlife so not really"" character death', 'Introspection', 'gives the story a happy ending', 'because its what they deserve']",he,he,HE
18918496,1.7498783188862745,0.436175514647549,1.1066919587401962,1.3204732019897059,0.563799659647549,2.478333004215686,0.8949016585784313,1.2983868798034315,2.3293628284985295,1.4475490806058824,0.9199482924661765,Not Rated,"['Gen', 'Multi', 'Other']","['Karamatsu & Venus', 'Matsuno Karamatsu & Everyone']","['Matsuno Karamatsu', 'Venus', 'Chibita']","['Greek Goddess Venus', 'Developing Friendships', 'Mythology - Freeform', 'Fluff and Angst', ""Unbeta'd"", 'Misunderstandings', 'Supernatural Elements', 'Emotional Hurt/Comfort', 'Venus talks like Karamatsu']",Laughter,laughter,LAUGHTER
18921952,1.848777446623151,0.3983189402083601,1.0585670818212218,1.3057843821762058,0.5419732712096462,2.414188640438585,1.0159500005363344,1.3856188986688105,2.2786178445536978,1.5478289101356912,0.9722475897974276,Teen And Up Audiences,['Gen'],[''],"['Mitsurugi Reiji | Miles Edgeworth', 'Naruhodou Ryuuichi | Phoenix Wright', 'Creon of Thebes (Ancient Greek Religion & Lore)', 'Antigone (Ancient Greek Religion & Lore)', 'Haemon son of Creon (Ancient Greek Religion & Lore)']","['My First Fanfic', 'My First Work in This Fandom', 'Crack', 'Crack Treated Seriously', 'Crack Crossover', 'for my english class', 'collab with friends', 'sorry for the shitstorm my dudes', 'sorry if I forgot any characters', 'modern au for the greek play', 'purse first meme', ""RuPaul's Drag Race References"", ""we had to act his out so we changed Creon's gender"", 'guys if you read this I edited the FUCK out of this', 'grandma you have horrible grammar', ""Haemon and Eurydice appear but don't do shit"", 'polynieces is mentioned', ""we made this into a shitshow that's why the judge had a sqeaky hammer"", ""creon's lady here"", 'Screenplay/Script Format', 'Also the poorly drawn evidence']",Creon,creon,
18936007,1.6451214028585601,0.4346136005087764,1.2154183831981684,1.3615468197751208,0.571559478021623,2.5533230348173492,0.9849765864184685,1.4529433221243957,2.2993977272533708,1.4728607954126176,0.9835349703385907,Explicit,"['F/M', 'M/M']","['Dick Grayson/Slade Wilson', 'Selina Kyle/Bruce Wayne']","['Slade Wilson', 'Dick Grayson', 'Bruce Wayne', 'Selina Kyle', 'Alfred Pennyworth', 'Damian Wayne', 'Tim Drake', 'Jason Todd', 'Duke Thomas', 'Cassandra Cain', 'Barbara Gordon']","['Past Kidnapping', 'Cuddling & Snuggling', 'Fluff and Angst', 'Fluff and Smut', 'Illnesses', 'Fights', 'Slow Build', 'Homesickness', 'Family Feels', 'Bat Family', 'Alternate Universe - Gods & Goddesses', 'Inspired by Hades and Persephone (Hellenistic Religion & Lore)']",Dick,dick,DICK
18961150,1.6018647631647973,0.42516916284771356,1.0768200060694564,1.1501561263360656,0.5218442271350302,2.4802545748718723,0.9404081016988783,1.289788656345988,2.182884306226488,1.4156920678157896,0.9141410898438309,Teen And Up Audiences,['F/F'],['Hades/Persephone (Hellenistic Religion & Lore)'],"['Hades (Ancient Greek Religion & Lore)', 'Persephone (Ancient Greek Religion & Lore)']","['How Do I Tag', ""I'm Bad At Tagging"", 'Inspired by Hades and Persephone (Hellenistic Religion & Lore)', 'Hades is a female', 'Female Hades/Female Persephone (Ancient Greek Religion & Lore)']",hade,hade,
18969262,1.6649165866431335,0.45869820531721467,1.264845264319149,1.1822460952234044,0.5706809238974855,2.541480213293037,1.0114807850851064,1.4798542778239845,2.180610455393617,1.394490191745648,0.9920687387475823,Teen And Up Audiences,['F/M'],"['Hades/Persephone (Hadestown)', 'Hades & Persephone (Hellenistic Religion & Lore)', 'Hades - Relationship']","['Hades (Hadestown)', 'Persephone (Hadestown)', 'Persephone (Ancient Greek Religion & Lore)', 'Hades (Ancient Greek Religion & Lore)', 'Demeter (Ancient Greek Religion & Lore)']","['Angst', 'Miscarriage', 'Child Loss', 'Loss', 'trigger warning', 'Implied Death', 'Trying For A Baby', 'graveyards', 'Self-Hatred']",Ma,ma,MA
18975229,1.654588919483146,0.44363699244756555,1.1358434759569287,1.2113417352659177,0.5274549223614232,2.542377773792135,0.8503662826254681,1.2825328963876403,2.1714695793202248,1.3882134545374532,0.8572803815243446,Teen And Up Audiences,['M/M'],"['Achilles/Patroclus of Opus (Hellenistic Religion & Lore)', 'Achilles & Patroclus of Opus (Hellenistic Religion & Lore)']","['Achilles (Ancient Greek Religion & Lore)', 'Patroclus of Opus (Ancient Greek Religion & Lore)']","['POV Achilles (Song of Achilles)', 'patroclus is older', 'Achilles is younger', 'Everyone Is Gay', 'Everyone Is Alive', 'dream - Freeform', 'Alternate Universe - Soulmates', 'Inspired by The Song of Achilles']",he,he,HE
18975532,1.7930366723641442,0.45156342068004063,1.1537939613062467,1.3414720601325545,0.5790259323946165,2.459629580646521,0.9384334873351956,1.3218077675545963,2.3195269007313355,1.4990260029969527,0.9790457048791265,Mature,['F/M'],['Eros/Psyche (Hellenistic Religion & Lore)'],"['Eros (Ancient Greek Religion & Lore)', 'Psyche (Ancient Greek Religion & Lore)', 'Apollo (Ancient Greek Religion & Lore)']","['Tragic Romance', 'Tragedy', 'Angst and Feels', 'Rewrite', 'Mild Sexual Content']",she,she,SHE
18989431,1.6924804240954654,0.3952528507756563,1.5625043751002388,1.2378147507334925,0.55655107083214,2.8362758427716783,1.08023784225537,1.5930407807382656,2.146680753970565,1.4876558983190136,1.069752134931583,Explicit,['F/M'],"['Hades/Persephone (Hadestown)', 'Hades/Persephone (Hellenistic Religion & Lore)']","['Persephone (Hadestown)', 'Hades (Hadestown)']","['Smut', 'Plot What Plot/Porn Without Plot', 'Dirty Talk', 'Pegging', 'Dom/sub', 'Angry Sex']",you,you,YOU
19005727,1.5736429135887209,0.3662583588858322,1.3113659973342504,1.2169133213005503,0.49383978315268223,2.609215344226272,0.9904000633115543,1.4720535067634113,2.137685127060523,1.3143419472097662,0.9564741888610729,Teen And Up Audiences,['Gen'],['Achilles & Hector (Ancient Greek Religion & Lore)'],"['Achilles (Ancient Greek Religion & Lore)', 'Hector (Ancient Greek Religion & Lore)', 'Achilleus', 'hektor']","['Whump', 'Angst', 'Mythology - Freeform', 'The Iliad', 'Battle', 'Swordfighting', 'War', 'Trojan War', 'Blood and Gore', 'Blood and Injury', 'Blood and Violence', 'Swords', 'Implied/Referenced Character Death', 'Dead Patroclus', 'hektor being a brave idiot', 'achilleus being his usual angry self', 'Greek gods', ""i've ticked major character death to be carefulk"", 'but i headcanon that Hektor survives', 'SO', 'up to interpretation i guess']",Hektor,hektor,
19017670,1.795304929647303,0.5028084339751038,1.1962116022946059,1.631859466639004,0.6462530905020747,2.2759486406099585,1.230015192240664,1.5095845881037344,2.3983252398298753,1.5534642719626555,1.1791116342406638,Teen And Up Audiences,['F/F'],['Eurydice wife of Orpheus/Orpheus (Hellenistic Religion & Lore)'],"['Eurudike | Eurydike | Eurydice (Hellenistic Religion & Lore)', 'Orpheus (Hellenistic Religion & Lore)']","['Female Orpheus (Ancient Greek Religion & Lore)', 'wuhluhwuh', 'w|w', 'Angst', 'Hurt No Comfort', 'Unhappy Ending', 'the death doesnt happen in story', 'Character Study', 'technically i mean', 'Implied/Referenced Suicide', 'of orpheus', 'Internal Monologue']",all,all,ALL
19028398,1.7792265365629034,0.36827739705241935,1.0606510070633066,1.2482330596104838,0.5147441602725806,2.4559667744032256,1.0420645268608872,1.4490715048137097,2.2064123420685484,1.5252945848237902,0.9854404152205645,Mature,[''],[''],[''],"['Human Sacrifice', 'Virgin Sacrifice', 'Blood']",in,in,IN
19041400,1.6706798042333664,0.40989559865143993,1.1169781333733864,1.1044945436226414,0.5275072176276068,2.574498275099305,0.9229266766425024,1.3485719562154916,2.195900924145978,1.3062249529582919,0.8877507717169811,Teen And Up Audiences,"['F/M', 'Gen', 'M/M']","['Jolene/Linwood ""Pooch"" Porteous', 'Carlos ""Cougar"" Alvarez/Jake Jensen', 'Aisha al-Fadhil/Franklin Clay/William Roque']","['Jolene (The Losers)', 'Franklin Clay', 'Linwood ""Pooch"" Porteous', 'William Roque', 'Carlos ""Cougar"" Alvarez', 'Jake Jensen']","['Alternate Universe', 'One Shot', 'Old Fic']",Jolene,jolene,
19044349,1.790319833828834,0.535244547038408,1.190282888700436,1.3782985893100475,0.6433349849062993,2.4206092648472954,0.9340315485953242,1.344368020489192,2.3033677116650897,1.5078749046159199,0.9745539959380277,Mature,['F/M'],"['Hades/Hera (Disney)', 'Hera/Zeus (Disney)', 'Hera & Hercules (Disney)', 'Zeus/Demeter (Disney)', 'Ares/Athena (Disney)', 'Poseidon/Amphititre (Disney)', 'Apollo/Artemis (Disney)', 'Aphrodite/Hephaestus (Disney)']","['Hades (Disney)', 'Hera (Disney)', 'Zeus (Disney)', 'Hercules (Disney)', 'Demeter (Disney)', 'Ares (Disney)', 'Athena (Disney: Hercules)', 'Poseidon (Disney)', 'Amphitrite (Disney)', 'Aphrodite (Disney)', 'Hephaestus (Disney)']","['Past Relationship(s)', 'Drabble', 'Drabble Collection', 'dark!fic', 'Dark', 'Alternate Universe - Dark', 'Bad Ending', 'Unhappy Ending', 'villains win', 'Victory', 'Doubt', 'Amnesia', 'Memory Loss', 'Memory Alteration', 'False Memories', 'Everything Hurts', 'Dubious Consent', 'Dubious Consent Due To Identity Issues', 'Character Death', 'Dead Hercules (Disney)', 'Tapestry of the Fate', 'King Hades (Disney)', 'Cursed Hera (Disney)', 'Queen Hera (Disney)', 'King of the Olympus Hades (Disney)', 'Evil Hades (Disney)', 'Darkness', 'Smut', 'Manipulation', 'Manipulative Relationship', 'Unhealthy Relationships', 'Manipulative Hades (Disney)', 'Child Loss', 'Angst', 'Identity Issues', 'Everyone is cursed', 'no one remembers', 'Curses', 'Cursed Mount Olympus (Disney)', 'Disney', 'Disney Movies', 'Disney References', 'Woman on Top', 'Top Hera (Disney)', 'Bottom Hades (Disney)', 'First Time', 'Shameless Smut', 'Gratuitous Smut', 'Married Couple', 'Married Sex', 'Forced Marriage', 'Brainwashing', 'Brainwashed Hera (Disney)', 'One Shot', 'One Shot Collection', 'Public Sex', 'Public Masturbation', 'Masturbation', 'Dirty Talk', 'Dirty Thoughts', 'Insults', 'Slut Shaming', 'Sexual Fantasy', 'Slut Hades (Disney)', 'Slut Hera (Disney)', 'Sex', 'Sex Addiction', 'Horniness', 'Horny Hades (Disney)', 'Horny Hera (Disney)', 'Porn', 'Porn With Plot', 'Orgy', 'Incest', 'Incest Kink', 'Lust', 'Lust Potion/Spell', 'Aphrodisiacs', 'Breasts', 'Nipple Play', ""I'm Going to Hell"", 'The Author Regrets Nothing', 'Oral Sex', 'Large Breasts', 'Revelations', 'Truth', 'Horror', 'Mental Breakdown', 'Grief/Mourning', 'Corruption', 'Destruction', 'Mind Control', 'Dead Dove: Do Not Eat', 'Sibling Incest', 'Brother/Sister Incest', ""Don't Like Don't Read"", 'Sexual Content', 'Explicit Sexual Content', 'Broken Hera (Disney)', 'Twisted', 'Adultery', 'accidental adultery', 'Everyone Has Issues', 'everyone suffers', ""Even if they don't do know it"", 'Magic', 'Inappropriate Horniness', 'Arousal', 'Forced Orgasm', 'Forced Masturbation', 'Rape/Non-con Elements', 'Voyeurism', 'Verbal Humiliation', 'Degradation']",the,the,THE
19046683,1.6926833716261038,0.45104610557858404,1.2380320243668326,1.2066980773756624,0.5876244448359287,2.574136461560764,1.0052293921756301,1.4462717968942047,2.2537425249128273,1.4656404114820998,0.9750770691131803,Explicit,['F/M'],['Hades/Persephone (Hellenistic Religion & Lore)'],"['Hades (Ancient Greek Religion & Lore)', 'Persephone (Ancient Greek Religion & Lore)', 'Demeter (Ancient Greek Religion & Lore)']","['Alternate Universe - Regency', 'Self-Engineered Kidnappings', 'Botany', 'gemology', 'Chess', 'Developing Relationship', 'Mother-Daughter Conflicts', 'Mother-Daughter Relationship', 'Romance', 'Humor', 'Banter', 'South America', 'Winter', 'Summer', 'Allergies', 'First Time', 'Alternate Universe - Genre Shift', 'Smut', 'Interpersonal Drama', 'Getting Together', 'Music', 'vomitting', 'Ocean Voyages', 'Boats and Ships', 'Snowball Fights', 'Marriage of Convenience', 'Introverts', 'Two Introverts In Love', 'North Carolina', 'Marriage of Convenience to Real Marriage', 'Kidnapping', 'Bathing/Washing', 'Hugs', 'Love Confessions', 'Falling In Love']",it,it,IT
19049038,1.5872321615798233,0.4230847669303172,1.2528188418881954,1.1271335753796152,0.5596990127784712,2.5774515715642226,0.9327814193603744,1.3727679191950077,2.16319781700832,1.345124768550182,0.8904799535397816,General Audiences,['F/M'],['Alex Reagan/Richard Strand'],"['Alex Reagan', 'Richard Strand', 'Demeter (Ancient Greek Religion & Lore)']","['Hades!Richard', 'Persephone!Alex', 'Ambiguous/Open Ending', 'not quite', 'but it can be read that way', ""I don't condone Richard's actions"", 'but he loves her so much']",tell,tell,TELL
19049467,1.6206122423522913,0.34944738241240875,1.0837698030472425,1.1293628610338604,0.480785365959043,2.557534842375101,0.931930302280515,1.3270345751389903,2.167053339557786,1.3280266337497972,0.8608236774966544,Mature,['Gen'],"['Will Graham & Loup-Garou', 'Will Graham & Original Character(s)', 'Will Graham & Fenrir Greyback']","['Will Graham', 'Original Characters', 'Fenrir Greyback', 'Minor Will Graham/Original Character']","['Werewolves', 'Loup-garou | Rougarou', 'Aurors', 'Auror Will Graham', 'Young Will Graham', 'Sassy Will Graham', 'Wizard Will Graham', 'Will Graham is a Graves', 'Multiple Strains of Werewolf', 'Pack Enforcer Will Graham', 'BAMF Will Graham', 'BAMF Will', 'Half-Blood Will Graham', 'Will Graham is Wilhelm Graves', 'Animagus Will Graham', 'Confident Will Graham', 'Lousiana', 'Racism', 'Canon-Typical Racism', 'Speciesism', 'Canon-Typical Specieism', 'Alternate Universe - Canon Divergence', 'Canon-Typical Violence', 'Murder', 'Attempted Murder', 'Somewhat Explicit Descriptions of Corpses', 'Graphic Description of Corpses', 'Death Eater Fenrir Greyback', 'Death Eater Fenrir', 'Victim Blaming', 'Mutilation of Corpses', 'Nightmares', 'Dreams and Nightmares', 'Is it Cannibalism if a Werewolf does it?', 'Who Knows?', 'Cannibalism', 'Haitian Mythology Inspirations', 'Unlikely to be a True Representation', 'Alpha Fenrir Greyback', 'Bloodlust', 'Animagus', 'Legilimency', 'Natural Legilimens Will Graham', 'Legilimens Will Graham', 'Legilimens', 'Hurt Will', 'Hurt Will Graham', 'werewolf attack', 'Self-Sacrificing Will Graham', 'Loyal Will Graham', 'Dogs', 'Catahoula Leopard Dog', 'Catahoula Cur', 'Louisiana Catahoula Leopard Dog', 'puppy', 'Heartache', 'Will Graham Loves Dogs']",a,a,A
19076803,1.6235968564014243,0.44963874406409293,1.2314239035599701,1.2001500221090704,0.5715742331967766,2.55977031978036,0.960851812166042,1.3783472638414542,2.1827866143470764,1.321827125870315,0.9228292512668665,General Audiences,"['F/M', 'Other']","['Apollo/Artemis (Ancient Greek Religion & Lore)', 'Artemis/Orion (Ancient Greek Religion & Lore)', 'Apollo & Artemis (Ancient Greek Religion & Lore)']","['Apollo (Ancient Greek Religion & Lore)', 'Artemis (Ancient Greek Religion & Lore)', 'Orion (Ancient Greek Religion & Lore)', 'Marsyas (Ancient Greek Religion & Lore)', 'Coronis daughter of Phlegyas (Ancient Greek Religion & Lore)', 'Daphne (Ancient Greek Religion & Lore)', 'Actaeon (Ancient Greek Religion & Lore)', 'Hyacinth (Ancient Greek Religion & Lore)']","['Sibling Incest', 'kind of', ""i'd just say usuall mythology stuff"", 'Jealousy', 'Also kind of', 'the closer you look', 'the less happens', 'sighthounds', ""because they're awesome that's why""]",Artemis,artemis,
19080439,1.7388345967193501,0.3864206909098966,1.0789719367587396,1.1754417984780896,0.5021955959709503,2.4734642131787297,0.930243474060069,1.3258108835809945,2.190271564833087,1.3985550721196454,0.8715397168857706,Teen And Up Audiences,"['Multi', 'F/M']",[''],"['Hercules (Disney)', 'Philoctetes (Disney)', 'king thespius']","[""the story of thespius' fifty daughters"", 'Hercules needs an adult right now', 'phil needs a break']",Thespiae,thespiae,
19098382,1.6610957177804107,0.4711398782189573,1.207759104049921,1.2743859964334914,0.5799190054028436,2.5650104830533964,0.9413858348192734,1.3911398647232227,2.2946042786186416,1.5201527953257505,0.9382386820733017,General Audiences,['F/M'],['Hunk/Pidge | Katie Holt'],"['Hunk (Voltron)', 'Pidge | Katie Holt']","['Alternate Universe - Ancient Greek Religion & Lore Fusion', 'Alternate Universe - Soulmates', 'Hunk (Voltron) is so Pure', 'Hades!Hunk', 'Persephone!Pidge', 'Old Married Couple', 'Team Punk Zine']",duermevela,duermevela,
19102216,1.5684055842116182,0.4131267999128631,1.1918325016016598,1.621450092473029,0.5593230085145229,2.412447633958506,1.0591631998381743,1.392304049427386,2.4435479875352697,1.4710230894190872,1.1012374045228215,General Audiences,['F/F'],['Original Female Character(s)/Original Non-Human Character(s)'],"['Original Female Human Character(s)', 'Selene (Ancient Greek Religion & Lore)']","['Goddesses', 'Interspecies Relationship(s)']",once,once,ONCE
19104073,1.6727768881700553,0.46013910676802217,1.3196595375780962,1.370398641939002,0.5872804166363216,2.541039045389556,1.0946385264108132,1.47627134132671,2.2876658022689464,1.5032932316270793,1.0642549099468577,Mature,['F/M'],['Hades/Persephone (Hellenistic Religion & Lore)'],"['Hades', 'Persephone (Ancient Greek Religion & Lore)', 'Demeter (Ancient Greek Religion & Lore)', 'Cerberus (Ancient Greek Religion & Lore)']","['Fluff', 'Reunions', 'Smut']",Persephone,persephone,
19109041,1.6190169506091954,0.38859773157471267,1.2798331144712645,1.1196832572873563,0.5409894090344828,2.563528269908046,0.9862449377011495,1.3860305667816093,2.0809493524367815,1.2619607489885056,0.8706180521034483,Teen And Up Audiences,[''],['Daedalus & Icarus (Ancient Greek Religion & Lore)'],"['Daedalus (Ancient Greek Religion & Lore)', 'Icarus (Ancient Greek Religion & Lore)', 'Apollo (Ancient Greek Religion & Lore)']","['Poetry', 'Metaphors', 'ignorance', 'Ignoring Experts', 'Advice', 'Escape from Prison', 'Drowning', 'falling', 'Grief/Mourning', 'Bad Decisions', 'Sad Ending', 'Story Told Backwards', 'Flying', 'Wings', 'Arrogance', 'Ocean', 'Wordcount: 0-100']",Icarus,icarus,
19121620,1.8081260147216907,0.439445272174907,1.1059598281164273,1.3941427064093566,0.563974895479798,2.3932207716677296,0.9775920533500797,1.3731516554816587,2.340557656889952,1.5492371045728335,0.9489709305877193,General Audiences,['Gen'],[''],"['Andrew Hozier-Byrne', 'Apollo (Ancient Greek Religion & Lore)', 'Artemis (Ancient Greek Religion & Lore)', 'Hestia (Ancient Greek Religion & Lore)']","[""heavily inspired by rick riordan's take on greek myth"", ""since that's what got me into greek myth in the first place"", 'the gods are all assholes', ""and andrew says 'fuck' and 'ehm' a lot""]",look,look,LOOK
19126741,1.6162924373737233,0.28825204304224694,0.8478625867070566,0.9367059944619313,0.41790221175905296,2.4341754048658313,0.8765727902418755,1.1741865286852369,2.0987871338333335,1.171804420694986,0.7753913643551532,General Audiences,['Gen'],[''],[''],"['Poetry', 'Literature', 'History', 'Legends']",when,when,WHEN
19142581,1.6920943986905963,0.4761177447972477,1.2925715688853212,1.4117263076655964,0.5980366451238532,2.536972046678211,1.023187403082569,1.4953452566344037,2.2817427585330274,1.520733968437156,1.0188788210465596,Teen And Up Audiences,['M/M'],"['David Bowie/Mick Jagger', 'Apollo/Eros (Ancient Greek Religion & Lore)', 'Aperos - Relationship']","['David Bowie', 'Mick Jagger', 'Apollo (Ancient Greek Religion & Lore)', 'Eros (Ancient Greek Religion & Lore)']","[""What do I even tag this as I'm not even gonna try""]",David,david,
19148932,1.4566542426233184,0.426840265147982,1.1133227724080716,1.5904243339506727,0.5239868124035875,2.385893305421525,0.9693994613318386,1.2948588909327354,2.417436142780269,1.4108268473004484,1.0766804274573991,General Audiences,['F/F'],['Original Female Character(s)/Original Non-Human Character(s)'],"['Selene (Ancient Greek Religion & Lore)', 'Original Female Human Character(s)']","['Gods', 'Goddesses', 'Interspecies Relationship(s)', 'Long-Distance Relationship']",oh,oh,OH
19150216,1.5647260986767677,0.4846663540909091,1.238683630020202,1.7058541893030303,0.6570352890909091,2.3340553445050505,1.2216509038484848,1.5012687132020202,2.521163016,1.4634463460909093,1.086422234959596,General Audiences,['F/M'],"['Hades/Persephone (Hadestown)', 'Hades & Persephone (Hellenistic Religion & Lore)', 'Hades/Persephone (Ancient Greek Religion & Lore)']","['Persephone (Hadestown)', 'Persephone (Ancient Greek Religion & Lore)', 'Hades (Hadestown)', 'Hades (Ancient Greek Religion & Lore)', 'Proserpina (Ancient Roman Religion & Lore)', 'Pluto (Ancient Roman Religion & Lore)']","['Poetry', 'Letters', 'Love Letters', 'Established Relationship', 'Old Married Couple', 'Married Couple', 'Immortality', 'Underworld', 'Inspired by Poetry']",husband,husband,HUSBAND
19150543,1.7095236678960737,0.43827465353810624,1.1306657012286374,1.115891950926097,0.6083725512702078,2.5789475657967666,0.8826092995750577,1.2860329356928406,2.168448115351039,1.3700201588013856,0.8558715029237876,General Audiences,[''],"['Dave/Klaus Hargreeves', 'Ben Hargreeves & Klaus Hargreeves', 'No Incest! - Relationship']","['Klaus Hargreeves', 'Ben Hargreeves', 'Dave (Umbrella Academy)']","['hades and persephone au!', 'both klaus and ben rule the underworld here but', 'klaus is hades dave is perse.', ""unlike in hadestown these two actually have a happy end here don't worry""]",he,he,HE
19151410,1.671290308142808,0.46584234346549946,1.2122171752835564,1.274394741688294,0.5847140460686577,2.5528658073336765,1.0199521190089254,1.4718148948558187,2.2776716434311703,1.4384299860096121,0.9492141863559904,General Audiences,"['F/M', 'M/M']","['Ariadne/Dionysus', 'Apollo/Hyacinth', 'Apollo/others']","['Dionysus', 'Ariadne', 'Apollo', 'Hyacinth', 'Hermes']","['relationships', 'Roommates', 'Friendship', 'friends - Freeform', 'Stress Cleaning', 'stress cooking']",Apollo,apollo,
19158397,1.6128945708407798,0.44282135718359056,1.2692022246783103,1.204410321369212,0.54499672871974,2.666027357272949,0.9983439588200649,1.4560193180312753,2.2694064556673434,1.3514964469894395,0.9790457362863525,General Audiences,['F/F'],['Galatea the Statue/Pygmalion (Ancient Greek Religion & Lore)'],"['Pygmalion (Ancient Greek Religion & Lore)', 'Galatea the Statue (Ancient Greek Religion & Lore)', 'Daedalus (Ancient Greek Religion & Lore)', 'Prometheus (Ancient Greek Religion & Lore)', 'Hephaestus (Ancient Greek Religion & Lore)', 'Publius Ovidius Naso']","['Genderbending', 'Alternate Universe - Mythology', 'Modern Retelling', 'Art', 'Inspired by Pygmalion and Galatea (Ancient Greek Religion & Lore)', 'Artists', 'Everyone Is Gay', 'Canon Gay Relationship']",I,i,I
19158868,1.5975051289230335,0.4294490286566112,1.270044795432478,1.2213535885680857,0.5604340700146603,2.6352983787369606,0.9806442019083732,1.449121032083169,2.2751522435339724,1.4412628836289822,0.9444814548342261,Mature,"['F/M', 'M/M', 'Multi']","['James ""Bucky"" Barnes/Steve Rogers', 'James ""Bucky"" Barnes/Original Female Character(s)', 'Steve Rogers/Original Female Character(s)', 'James ""Bucky"" Barnes/Steve Rogers/Original Female Character(s)']","['Steve Rogers', 'James ""Bucky"" Barnes', 'Original Female Character(s)', 'Darcy Lewis', 'Natasha Romanov (Marvel)', 'Wanda Maximoff', 'Jane Foster (Marvel)', 'Original Female Character(s) of Color']","['Club Outfits', 'and a one shot', 'Because I love my readers', 'Outfits first', 'One shot later this week', 'Help this is way harder than I thought', 'Stucky - Freeform', 'Sexy', 'Makeover', 'Pictures', 'Implied Sexual Content', 'Dirty Talk']",rise,rise,RISE
19160059,1.6481408064430643,0.5248601482401656,1.169786724153209,1.3808066842111801,0.6084756848426501,2.3915328286169775,0.9518892924658385,1.3887525834616976,2.2356060132774327,1.6046892242277433,0.9390736624782609,Not Rated,['Gen'],['Hades/Persephone (Ancient Greek Religion & Lore)'],[''],"['Greek gods', 'Hades - Freeform', 'Persephone - Freeform', 'Mythology - Freeform', 'short works', 'not really a poem but also not a story', ""not to sure what I'm doing"", 'My first fic']",I,i,I
19163593,1.5750142027070708,0.37414850716161613,1.003880486821549,1.4825196787811448,0.5016056346296296,2.235506124845118,1.0421145332895623,1.3186422936228956,2.332304056111111,1.5226838454579126,1.0609437433299664,General Audiences,['F/F'],['Original Female Character(s)/Original Non-Human Character(s)'],"['Original Female Human Character(s)', 'Selene (Ancient Greek Religion & Lore)']","['Gods', 'Goddesses', 'Long-Distance Relationship', 'Interspecies Relationship(s)', 'Interspecies Romance']",oh,oh,OH
19187752,1.3788668520577776,0.4323582218177778,1.2580965548022223,1.2226297524177776,0.5413463789244445,2.7165383395733333,0.95699492958,1.3900316292844446,2.3181251974399997,1.2865717949644444,0.9692700983755556,Teen And Up Audiences,['F/F'],['Original Female Character(s)/Original Non-Human Character(s)'],"['Original Female Human Character(s)', 'Selene (Ancient Greek Religion & Lore)']","['Gods', 'Goddesses', 'Moon', 'Ghosts']",in,in,IN
19190221,1.5405955106095024,0.44085285761040727,1.3086060321561086,1.036850075375113,0.5378132901647059,2.769056419712217,0.9777369641506788,1.5433435744696833,2.224618834023982,1.4059072123221719,0.9713868602674208,Mature,"['F/F', 'F/M', 'Gen']",[''],[''],"['Oracles', 'Oracle of Delphi - Freeform', 'Prophecy', 'Modern Era', 'Alternate Universe - Modern with Magic', 'Modern Oracle of Delphi', 'clubs', 'Toxic Relationships', 'Self realization', 'Queer Themes', ""they're lesbians harold"", 'Alcohol', 'Drug Use', 'club drugs', 'Are they magic or just really good at reading people?', 'Magic', 'Definitely magic']",you,you,YOU
